Event Name,Event Time,Location,Club,Image URL,Event URL,Description,Host Organizations,First Host Org,Perks,Categories,Start Time,End Time
ASBO GBM,2025-02-24 19:00:00-05:00,Frey 309,Alternative Spring Break Outreach,https://se-images.campuslabs.com/clink/images/24db683b-b77b-45d7-9d53-85e789b9f5f7d28a72f8-4a85-4e4d-89b6-2315696920dc.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10943864,"Please join us for our weekly spring general body meetings. We will discuss our spring break trip plans and learn about the amazing things volunteering has to offer. Here, you will meet like-minded people who enjoy helping others and making friends along the way. And when our spring break trip is over there will still be a lot of fun things to do during our meetings!",Alternative Spring Break Outreach,Alternative Spring Break Outreach,Credit,N/A,,2025-02-24 08:00:00
AIChE ChemE Jeopardy Weekly Meetings,2025-02-24 19:00:00-05:00,ESS 177,American Institute of Chemical Engineers,https://se-images.campuslabs.com/clink/images/ca1fef38-96d6-4e82-9e6b-4ecdde819ac11f64dd7a-93d5-458c-b93f-dc0d8549e177.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11044772,AIChE's ChemE Jeopardy team will be practicing for the national and regional ChemE Jeopardy competitions.,American Institute of Chemical Engineers,American Institute of Chemical Engineers,Credit,N/A,,2025-02-24 08:00:00
MUN Weekly GBM,2025-02-24 19:00:00-05:00,Javits 101,Model United Nations,https://se-images.campuslabs.com/clink/images/ce85df98-3f9f-49d1-848b-8319a5fac6871beecaa5-b764-4879-922f-578e63625b20.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11050721,Join MUN in our weekly GBM! During these GBM's we will discuss current events through the United Nations format!,Model United Nations,Model United Nations,Credit,N/A,,2025-02-24 08:00:00
University Affairs Committee,2025-02-24 18:30:00-05:00,USG Suite Conference Room SAC 202,Undergraduate Student Government ,https://se-images.campuslabs.com/clink/images/fb0ab4e4-2813-438c-a8ee-9f9be00ad8f4d110ccb5-66e2-4d49-b8b6-d17f1bd31cf5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10801883,"University Affairs Committee of the Undergraduate Student Government. The committee meets every Monday from 6:30-8:30pm unless otherwise noted (i.e University Senate dates, cancelled on holidays and breaks). The committee manages the Senate Line and any funding requests from Senate Line that come forward for Senator initiatives. The University Affairs Committee also works to promote university and academic-wide policies and services that benefit the undergraduate student body.  The Committee reviews campus-wide issues and creates tangible steps to enhance undergraduate student quality of life, and invites guest speakers from various departments across the University for discussion. This meeting is public and takes place in the USG Conference Room in the USG Suite (SAC 202), anyone can attend and observe the meeting--a Zoom link is also available. Meeting minutes will be posted from each meeting on the USG website for public viewing to adhere to open meetings law.",Undergraduate Student Government,Undergraduate Student Government,Credit,N/A,,2025-02-24 08:30:00
Coffee and Culture,2025-02-24 19:00:00-05:00,SAC 306,Arabic Language and Culture Club,https://se-images.campuslabs.com/clink/images/af9aceba-cf1d-4fb1-97a2-cb61368b5acc701e3bef-73c7-4865-9b3c-f98128f59294.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10757769,"The Arabic Language and Culture Club is hosting ""Coffee & Culture"". Stop by to learn more about the significance of coffee in Arab culture, while enjoying some Yemeni coffee and pastries from Qahwah House!
*While supplies last!",Arabic Language and Culture Club,Arabic Language and Culture Club,Credit,N/A,,2025-02-24 08:30:00
FTA Teacher Meet and Greet Event,2025-02-24 20:00:00-05:00,Frey 201,Future Teachers Association ,https://se-images.campuslabs.com/clink/images/4f79a17e-e889-408a-b4e1-4419d5ba19739b15247a-d29d-4feb-9fd5-c194f7573ff1.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11068175,"Come join us for our GBM; we will make teacher classroom picture frames!
Come learn more about FTA and connect with others in the same field
",Future Teachers Association,Future Teachers Association,Credit,N/A,,2025-02-24 08:50:00
Tarot 101: Interpreting and Reading,2025-02-24 20:00:00-05:00,SAC 303,Pagan Student Society,https://se-images.campuslabs.com/clink/images/30baffd9-1498-4062-8e39-8674289c11aa49758f7c-de00-4054-840c-8931de8378b9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11082715,"Join us for the second installment of our event series about tarot, and learn to understand how to connect themes and interpret your fortune from the cards.
PSS GBMs:
Open to everyone wanting to learn and share community with other Pagans on campus!",Pagan Student Society,Pagan Student Society,Credit,Arts & Crafts,,2025-02-24 08:50:00
Hero Fundraiser,2025-02-24 19:00:00-05:00,Student Union - Ballroom 203-20,Wolfiethon ,https://se-images.campuslabs.com/clink/images/e2755b97-5bc7-4b00-ae7a-b83e309d52e7c652cbd5-5be9-4f0d-be56-b066477692c9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11066293,A B+ Hero family will come and share their story and it'll be a fundraiser dinner. Open to everyone,Wolfiethon,Wolfiethon,"Free Food, Credit",N/A,,2025-02-24 09:00:00
Field Hockey Club Practice,2025-02-24 19:00:00-05:00,Campus Recreation Outdoor South Field Complex- Field A,Field Hockey Club Team,https://se-images.campuslabs.com/clink/images/670ea046-7052-4ec1-8151-47b4a157a7e0b36b1345-2074-4b90-8019-dd391ca329a8.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971468,"Join Stony Brook Field Hockey Club! We practice every week on Monday and Wednesday from 7-9PM. NO PRIOR EXPERIENCE IS REQUIRED TO PLAY! Whether you are new to the sport or have years of experience, we encourage you to join us! Equipment is provided.",Field Hockey Club Team,Field Hockey Club Team,Credit,N/A,,2025-02-24 09:00:00
Chinablue Block booking,2025-02-24 20:00:00-05:00,SAC 311,ChinaBlue,https://se-images.campuslabs.com/clink/images/74a6be5f-6b4e-4a8a-a36a-9c69270858c4e1c3a71a-89ba-419c-8e71-56083d9fe6ff.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10873883,Chinablue will be hosting our weekly cabinet meetings for the spring semester.,ChinaBlue,ChinaBlue,Credit,N/A,,2025-02-24 09:00:00
Chat with CSO,2025-02-24 20:00:00-05:00,SAC 305,Caribbean Student Organization,https://se-images.campuslabs.com/clink/images/48e86372-f43f-4ac4-9728-9f54e0b7b29e185b422b-91bb-4d81-b35b-e481942db798.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11036790,"Join us for a night of engaging conversations and cultural connections atOur Chat with CSO!🌴💬✨ This is your chance to vibe with fellow Caribbean students 🌊, share stories 🗣️, and dive into discussions that matter! Whether you’re looking to make new friends 🤝, reconnect with familiar faces 😃, or just enjoy a chill atmosphere, this event is for you! 🌟 Come meet our e-board members 👋🏽, build lasting connections 👯‍♂️, and set the tone for an exciting semester ahead!🔥 Don’t miss it! 😎🎉",Caribbean Student Organization,Caribbean Student Organization,Credit,N/A,,2025-02-24 09:00:00
Pagan Circle: Topic TBA,2025-02-24 20:00:00-05:00,SAC 303,Pagan Student Society,https://se-images.campuslabs.com/clink/images/ac016011-7faa-45b8-a339-910bca6a809b779df7c3-da6c-4424-96ae-bd2bcbee1f1d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10864710,"Pagan Circle is a group gathering of Pagans, spiritualists, and curious beginners sharing their favorite Pagan topics with one another.",Pagan Student Society,Pagan Student Society,"Free Food, Free Stuff, Credit","Religious Service / Celebration, Arts & Crafts",,2025-02-24 09:00:00
BASIC GBM,2025-02-24 20:00:00-05:00,Frey 313,Brothers and Sisters in Christ ,https://se-images.campuslabs.com/clink/images/5562791b-bc00-40c3-840c-8985ad98b9784e4f57da-9de6-4a93-9f10-fbd4167ea501.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10966627,"Please join us in celebrating the life, death, and resurrection of Jesus Christ through worship, workshop, and powerful sermons. We meet every Monday at 8pm in Frey 313.",Brothers and Sisters in Christ,Brothers and Sisters in Christ,Credit,Religious Service / Celebration,,2025-02-24 09:00:00
GBM for College Democrats,2025-02-24 20:00:00-05:00,SAC 302,College Democrats,https://se-images.campuslabs.com/clink/images/1408ac97-3d19-407b-b146-070cbd867584fa768c3c-86f0-42a2-83b7-78445b8debfd.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10962508,Come hangout and talk politics with College Democrats!,College Democrats,College Democrats,Credit,Civic Engagement,,2025-02-24 09:00:00
Monday Practice,2025-02-24 20:15:00-05:00,REC 128,Wrestling Team,https://se-images.campuslabs.com/clink/images/0428bab8-6991-4175-932f-4e9d33816a7fccfd5d3c-ac02-47ea-a918-19250fd6a62e.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11006294,Monday Practice,Wrestling Team,Wrestling Team,Credit,N/A,,2025-02-24 09:15:00
PUSO Presents: Spring Weekly GBMs,2025-02-24 20:30:00-05:00,Melville E4320,Philippine United Student Organization,https://se-images.campuslabs.com/clink/images/50697e89-1ea0-4ba8-a912-01ab6d9a3cda4ecdadd5-bc19-4d21-8e8d-722f7489e7e9.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/11050471,"Join the Philippine United Student Organization (PUSO) for our weekly Spring General Body Meetings! This is a time for us to come together, learn, and celebrate Filipino culture through engaging themes and discussions. Whether you're here to deepen your cultural knowledge, connect with fellow general body members, or just hang out and have fun, there's something for everyone!",Philippine United Student Organization,Philippine United Student Organization,Credit,"Asian, Pacific Islander, Desi American Heritage Month",,2025-02-24 09:30:00
Narcan Training,2025-02-24 20:30:00-05:00,CPO training room,Center for Prevention and Outreach,https://se-images.campuslabs.com/clink/images/85f6496c-fa9b-4eee-aad1-112ae7a02c22836c11b2-52df-400d-ba2c-6f852f28659c.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10932903,"Come join CPO to learn about the history of the opioid crisis, local statistics of fatalities due to opioids, gain more knowledge about the spectrum of dependency,  identify resources on and campus and in the community, and confidently identify an overdose situation and use Narcan.
Register Here:tinyurl.com/cpobystander",Center for Prevention and Outreach,Center for Prevention and Outreach,Credit,Health & Wellness,,2025-02-24 09:30:00
RHA General Body Meetings,2025-02-24 20:00:00-05:00,Bauman Center,Residence Hall Association,https://se-images.campuslabs.com/clink/images/6808258d-a284-4f58-b4dd-2a6233f03e5600ac67e9-99ae-48c7-b82b-fd0c4a18b08d.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10849667,"Our weekly general body meetings--mandatory for RHA Senators from each residential hall council, but also welcome to the general body! Come and learn about res life on campus and advocate for your fellow residential students!
RHA Senators:if you cannot attend, you must fill outthe proxy form on our websitebefore 4:00 PM on Monday!",Residence Hall Association,Residence Hall Association,Credit,N/A,,2025-02-24 10:00:00
SBU Club Swimming: Practice - Spring 2025,2025-02-24 21:00:00-05:00,University Pool,Club Swimming at Stony Brook University,https://se-images.campuslabs.com/clink/images/706ebbfd-3d95-4605-83f1-63aa4785c35044406a1f-84fe-45db-a50e-c58de0eb2da5.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10926685,"Join us for our daily swim practice, all skill levels welcome!
We do not offer a learn to swim program.",Club Swimming at Stony Brook University,Club Swimming at Stony Brook University,Credit,N/A,,2025-02-24 10:30:00
30 Minutes with God,2025-02-24 22:00:00-05:00,Online,Protestant Campus Ministry ,https://se-images.campuslabs.com/clink/images/56ed7f8e-c7ca-4776-b79d-a2851720ab671b55c682-8c67-4677-84bf-ab5785b3b360.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10747402,Join Pastor Brenda and PCM Student Leadership online for 30 minutes of evening prayer.,Protestant Campus Ministry,Protestant Campus Ministry,Credit,"Religious Service / Celebration, Virtual Event",,2025-02-24 11:00:00
30 Minutes with God,2025-02-24 22:00:00-05:00,Online,Protestant Campus Ministry ,https://se-images.campuslabs.com/clink/images/56ed7f8e-c7ca-4776-b79d-a2851720ab671b55c682-8c67-4677-84bf-ab5785b3b360.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10747401,Join Pastor Brenda and PCM Student Leadership online for 30 minutes of evening prayer.,Protestant Campus Ministry,Protestant Campus Ministry,Credit,"Religious Service / Celebration, Virtual Event",,2025-02-24 11:00:00
Ultimate Frisbee Club Indoor Practice - Monday,2025-02-24 22:00:00-05:00,SBU Indoor Practice Facility,Ultimate Frisbee,https://se-images.campuslabs.com/clink/images/3eadc3ea-f9c3-4073-a588-f20a15bfe566b7020310-8039-4a6d-82a2-4417ccd255a6.png?preset=med-w,https://stonybrook.campuslabs.com/engage/event/10971489,"Ready to get active, have fun, and meet new friends? Come out and join our ultimate frisbee team for practice! Whether you're a seasoned player or a complete beginner, everyone is welcome. We focus on having a great time, improving skills, and building a strong team spirit. No experience is necessary—our practices are beginner-friendly and designed to help you learn and grow in the sport.
What to Bring:
Bring the following:White Shirt, Dark Shirt (No Gray Shirts), Water, Sneakers or Cleats (Cleats encouraged)
Directions for Athletic Bubble/Indoor Practice Facility:You can take the outer loop to the back of the arena stadium.
Map Link Here:https://www.google.com/maps/place/SBU+Indoor+Practice+Facility/@40.9192789,-73.12591,17z/data=!4m6!3m5!1s0x89e83fed700ee931:0x1f6272f738619a3d!8m2!3d40.9202052!4d-73.1232971!16s%2Fg%2F11h56vyzrv?entry=ttu
We’re excited to see you at practice! Feel free to drop by anytime during the semester—everyone is welcome to join the fun.",Ultimate Frisbee,Ultimate Frisbee,Credit,N/A,,2025-02-24 11:59:00
